YEAR,MONTH,DAY,LINE,STATION,DIRECTION,TIME_05,TIME_06,TIME_07,TIME_08,TIME_09,TIME_10,TIME_11,TIME_12,TIME_13,TIME_14,TIME_15,TIME_16,TIME_17,TIME_18,TIME_19,TIME_20,TIME_21,TIME_22,TIME_23,TIME_00
2013,7,화,1,신설동,하선,31.9,41.7,86.8,119.7,61.5,52.7,46.1,49.4,49.4,50.5,54.9,58.2,68.1,64.8,37.3,24.2,26.4,26.4,19.8,0.0
2013,7,화,1,제기동,상선,10.6,13.7,18.0,30.6,31.7,32.8,34.9,35.9,33.8,39.1,44.4,48.6,67.6,90.9,83.5,52.8,63.4,71.9,32.8,11.6
2013,7,화,1,제기동,하선,30.6,39.1,84.5,119.4,61.3,48.6,41.2,46.5,46.5,46.5,49.7,52.8,60.2,51.8,31.7,21.1,23.2,22.2,19.0,0.0
2013,7,화,1,종각,상선,11.8,20.1,34.2,59.0,54.3,41.3,51.9,49.6,53.1,49.6,51.9,53.1,53.1,93.3,74.4,47.2,62.6,60.2,31.9,7.1
2013,7,화,1,종각,하선,18.9,28.3,64.9,87.4,48.4,42.5,42.5,49.6,55.5,56.7,64.9,74.4,77.9,102.7,63.8,44.9,51.9,59.0,40.1,3.5
2013,7,화,1,종로3가,상선,10.7,18.2,33.1,60.9,53.4,44.8,50.2,52.3,54.5,54.5,58.7,57.7,57.7,102.5,83.3,52.3,67.3,65.1,36.3,8.5
2013,7,화,1,종로3가,하선,19.2,28.8,67.3,99.3,54.5,43.8,40.6,47.0,50.2,51.2,56.6,65.1,68.3,84.3,51.2,33.1,35.2,37.4,25.6,3.2
2013,7,화,1,종로5가,상선,10.8,17.2,28.0,48.5,45.2,39.8,46.3,48.5,51.7,52.8,57.1,57.1,61.4,104.5,88.3,56.0,68.9,70.0,37.7,8.6
2013,7,화,1,종로5가,하선,23.7,33.4,79.7,118.5,61.4,51.7,47.4,53.8,56.0,58.2,63.5,71.1,72.2,87.2,47.4,33.4,34.5,36.6,25.8,2.2
2013,7,화,1,청량리,상선,9.4,11.5,14.6,25.0,25.0,26.0,28.1,30.2,26.0,32.3,37.5,42.7,62.5,79.2,74.0,47.9,56.3,56.3,38.5,9.4
2013,7,화,1,청량리,하선,31.3,35.4,93.8,111.5,58.3,49.0,41.7,41.7,41.7,38.5,40.6,42.7,53.1,46.9,29.2,19.8,21.9,21.9,15.6,0.0
2013,8,금,1,동대문,상선,11.0,15.9,23.9,42.8,37.8,35.8,40.8,43.8,46.8,48.8,51.8,53.8,58.7,94.6,80.6,50.8,61.7,63.7,33.9,7.0
2013,8,금,1,동대문,하선,21.9,30.9,81.6,117.5,60.7,49.8,42.8,51.8,50.8,50.8,55.8,60.7,61.7,68.7,37.8,25.9,28.9,29.9,19.9,1.0
2013,8,금,1,동묘앞,상선,8.8,13.2,19.4,34.4,29.1,32.6,33.5,36.1,37.9,40.5,43.2,45.0,49.4,77.6,67.9,42.3,45.8,57.3,30.0,6.2
2013,8,금,1,동묘앞,하선,17.6,26.4,67.9,104.0,50.2,44.1,38.8,45.0,40.5,42.3,46.7,51.1,52.9,56.4,32.6,20.3,23.8,21.2,16.7,0.0
2013,8,금,1,서울역,상선,11.7,23.5,50.4,84.4,63.3,41.1,49.3,44.6,46.9,39.9,38.7,39.9,38.7,63.3,49.3,29.3,34.0,30.5,17.6,4.7
2013,8,금,1,서울역,하선,11.7,18.8,35.2,43.4,25.8,27.0,27.0,34.0,38.7,38.7,48.1,55.1,61.0,96.2,59.8,42.2,46.9,54.0,34.0,5.9
2013,8,금,1,시청,상선,11.3,22.6,45.2,74.7,62.2,44.1,53.2,48.6,50.9,46.4,45.2,48.6,46.4,81.4,65.6,38.5,45.2,41.9,23.8,7.9
2013,8,금,1,시청,하선,14.7,20.4,39.6,52.0,30.5,29.4,30.5,37.3,41.9,44.1,52.0,61.1,63.3,92.8,58.8,41.9,48.6,53.2,32.8,2.3
2013,8,금,1,신설동,상선,11.1,14.5,20.0,34.5,40.0,42.3,43.4,45.6,43.4,47.8,52.3,54.5,73.4,97.9,87.9,56.7,69.0,77.9,35.6,13.3
2013,8,금,1,신설동,하선,32.3,42.3,87.9,121.2,62.3,53.4,46.7,50.1,50.1,51.2,55.6,59.0,69.0,65.6,37.8,24.5,26.7,26.7,20.0,0.0
2013,8,금,1,제기동,상선,10.6,13.8,18.0,30.7,31.8,32.8,34.9,36.0,33.9,39.2,44.5,48.7,67.8,91.1,83.6,52.9,63.5,72.0,32.8,11.6
2013,8,금,1,제기동,하선,30.7,39.2,84.7,119.6,61.4,48.7,41.3,46.6,46.6,46.6,49.8,52.9,60.3,51.9,31.8,21.2,23.3,22.2,19.1,0.0
2013,8,금,1,종각,상선,11.7,20.0,34.0,58.7,54.0,41.1,51.7,49.3,52.8,49.3,51.7,52.8,52.8,92.7,74.0,47.0,62.2,59.9,31.7,7.0
2013,8,금,1,종각,하선,18.8,28.2,64.6,86.9,48.1,42.3,42.3,49.3,55.2,56.3,64.6,74.0,77.5,102.1,63.4,44.6,51.7,58.7,39.9,3.5
2013,8,금,1,종로3가,상선,11.0,18.7,34.0,62.6,54.9,46.1,51.6,53.8,56.0,56.0,60.4,59.3,59.3,105.4,85.7,53.8,69.2,67.0,37.3,8.8
2013,8,금,1,종로3가,하선,19.8,29.6,69.2,102.1,56.0,45.0,41.7,48.3,51.6,52.7,58.2,67.0,70.3,86.8,52.7,34.0,36.2,38.4,26.4,3.3
2013,8,금,1,종로5가,상선,10.8,17.3,28.2,48.8,45.5,40.1,46.6,48.8,52.0,53.1,57.4,57.4,61.8,105.1,88.9,56.4,69.4,70.4,37.9,8.7
2013,8,금,1,종로5가,하선,23.8,33.6,80.2,119.2,61.8,52.0,47.7,54.2,56.4,58.5,63.9,71.5,72.6,87.8,47.7,33.6,34.7,36.8,26.0,2.2
2013,8,금,1,청량리,상선,9.7,11.8,15.0,25.8,25.8,26.8,29.0,31.1,26.8,33.3,38.6,44.0,64.4,81.6,76.2,49.4,58.0,58.0,39.7,9.7
2013,8,금,1,청량리,하선,32.2,36.5,96.6,114.9,60.1,50.5,42.9,42.9,42.9,39.7,41.9,44.0,54.7,48.3,30.1,20.4,22.5,22.5,16.1,0.0
2013,8,목,1,동대문,상선,10.5,15.3,23.0,41.2,36.4,34.5,39.3,42.1,45.0,46.9,49.8,51.7,56.5,91.0,77.6,48.8,59.4,61.3,32.6,6.7
2013,8,목,1,동대문,하선,21.1,29.7,78.5,113.0,58.4,47.9,41.2,49.8,48.8,48.8,53.6,58.4,59.4,66.1,36.4,24.9,27.8,28.7,19.1,1.0
2013,8,목,1,동묘앞,상선,8.3,12.4,18.2,32.2,27.3,30.6,31.4,33.9,35.5,38.0,40.5,42.2,46.3,72.8,63.7,39.7,43.0,53.7,28.1,5.8
2013,8,목,1,동묘앞,하선,16.5,24.8,63.7,97.6,47.1,41.3,36.4,42.2,38.0,39.7,43.8,48.0,49.6,52.9,30.6,19.0,22.3,19.8,15.7,0.0
2013,8,목,1,서울역,상선,10.7,21.4,45.9,76.9,57.7,37.4,44.9,40.6,42.7,36.3,35.3,36.3,35.3,57.7,44.9,26.7,31.0,27.8,16.0,4.3
2013,8,목,1,서울역,하선,10.7,17.1,32.1,39.5,23.5,24.6,24.6,31.0,35.3,35.3,43.8,50.2,55.6,87.6,54.5,38.5,42.7,49.1,31.0,5.3
2013,8,목,1,시청,상선,11.3,22.6,45.3,74.7,62.3,44.2,53.2,48.7,51.0,46.4,45.3,48.7,46.4,81.5,65.7,38.5,45.3,41.9,23.8,7.9
2013,8,목,1,시청,하선,14.7,20.4,39.6,52.1,30.6,29.4,30.6,37.4,41.9,44.2,52.1,61.1,63.4,92.8,58.9,41.9,48.7,53.2,32.8,2.3
2013,8,목,1,신설동,상선,10.7,13.9,19.3,33.2,38.5,40.7,41.7,43.9,41.7,46.0,50.3,52.4,70.6,94.2,84.5,54.6,66.3,74.9,34.2,12.8
2013,8,목,1,신설동,하선,31.0,40.7,84.5,116.6,59.9,51.4,44.9,48.1,48.1,49.2,53.5,56.7,66.3,63.1,36.4,23.5,25.7,25.7,19.3,0.0
2013,8,목,1,제기동,상선,10.3,13.4,17.6,30.0,31.0,32.1,34.1,35.2,33.1,38.3,43.4,47.6,66.2,88.9,81.7,51.7,62.1,70.3,32.1,11.4
2013,8,목,1,제기동,하선,30.0,38.3,82.7,116.9,60.0,47.6,40.3,45.5,45.5,45.5,48.6,51.7,59.0,50.7,31.0,20.7,22.8,21.7,18.6,0.0
2013,8,목,1,종각,상선,11.7,19.8,33.8,58.4,53.7,40.8,51.4,49.0,52.5,49.0,51.4,52.5,52.5,92.2,73.5,46.7,61.9,59.5,31.5,7.0
2013,8,목,1,종각,하선,18.7,28.0,64.2,86.4,47.9,42.0,42.0,49.0,54.9,56.0,64.2,73.5,77.0,101.5,63.0,44.4,51.4,58.4,39.7,3.5
2013,8,목,1,종로3가,상선,10.4,17.7,32.3,59.4,52.1,43.7,48.9,51.0,53.1,53.1,57.3,56.2,56.2,100.0,81.2,51.0,65.6,63.5,35.4,8.3
2013,8,목,1,종로3가,하선,18.7,28.1,65.6,96.8,53.1,42.7,39.6,45.8,48.9,50.0,55.2,63.5,66.6,82.3,50.0,32.3,34.4,36.4,25.0,3.1
2013,8,목,1,종로5가,상선,10.5,16.8,27.3,47.2,44.0,38.8,45.1,47.2,50.3,51.4,55.6,55.6,59.8,101.7,86.0,54.5,67.1,68.1,36.7,8.4
2013,8,목,1,종로5가,하선,23.1,32.5,77.6,115.3,59.8,50.3,46.1,52.4,54.5,56.6,61.9,69.2,70.2,84.9,46.1,32.5,33.5,35.6,25.2,2.1
2013,8,목,1,청량리,상선,9.3,11.4,14.5,24.8,24.8,25.8,27.9,29.9,25.8,32.0,37.2,42.3,61.9,78.5,73.3,47.5,55.7,55.7,38.2,9.3
2013,8,목,1,청량리,하선,31.0,35.1,92.9,110.5,57.8,48.5,41.3,41.3,41.3,38.2,40.3,42.3,52.6,46.5,28.9,19.6,21.7,21.7,15.5,0.0
2013,8,수,1,동대문,상선,10.6,15.4,23.1,41.4,36.6,34.7,39.5,42.4,45.2,47.2,50.1,52.0,56.8,91.5,78.0,49.1,59.7,61.6,32.7,6.7
2013,8,수,1,동대문,하선,21.2,29.8,78.9,113.6,58.7,48.1,41.4,50.1,49.1,49.1,53.9,58.7,59.7,66.4,36.6,25.0,27.9,28.9,19.3,1.0
2013,8,수,1,동묘앞,상선,8.3,12.4,18.2,32.2,27.2,30.5,31.4,33.8,35.5,38.0,40.4,42.1,46.2,72.6,63.5,39.6,42.9,53.6,28.1,5.8
2013,8,수,1,동묘앞,하선,16.5,24.8,63.5,97.4,47.0,41.3,36.3,42.1,38.0,39.6,43.7,47.9,49.5,52.8,30.5,19.0,22.3,19.8,15.7,0.0
2013,8,수,1,서울역,상선,10.6,21.1,45.4,76.0,57.0,37.0,44.4,40.1,42.2,35.9,34.9,35.9,34.9,57.0,44.4,26.4,30.6,27.5,15.8,4.2
2013,8,수,1,서울역,하선,10.6,16.9,31.7,39.1,23.2,24.3,24.3,30.6,34.9,34.9,43.3,49.6,54.9,86.6,53.9,38.0,42.2,48.6,30.6,5.3
2013,8,수,1,시청,상선,11.5,22.9,45.9,75.7,63.1,44.7,53.9,49.3,51.6,47.0,45.9,49.3,47.0,82.6,66.5,39.0,45.9,42.4,24.1,8.0
2013,8,수,1,시청,하선,14.9,20.6,40.1,52.7,31.0,29.8,31.0,37.8,42.4,44.7,52.7,61.9,64.2,94.0,59.6,42.4,49.3,53.9,33.3,2.3
2013,8,수,1,신설동,상선,10.8,14.0,19.4,33.4,38.7,40.9,42.0,44.1,42.0,46.3,50.6,52.7,71.0,94.7,85.0,54.9,66.7,75.3,34.4,12.9
2013,8,수,1,신설동,하선,31.2,40.9,85.0,117.3,60.3,51.7,45.2,48.4,48.4,49.5,53.8,57.0,66.7,63.5,36.6,23.7,25.8,25.8,19.4,0.0
2013,8,수,1,제기동,상선,10.2,13.3,17.4,29.7,30.7,31.8,33.8,34.8,32.8,37.9,43.0,47.1,65.6,88.1,80.9,51.2,61.5,69.7,31.8,11.3
2013,8,수,1,제기동,하선,29.7,37.9,81.9,115.7,59.4,47.1,39.9,45.1,45.1,45.1,48.1,51.2,58.4,50.2,30.7,20.5,22.5,21.5,18.4,0.0
2013,8,수,1,종각,상선,11.8,20.1,34.2,59.0,54.3,41.3,51.9,49.6,53.1,49.6,51.9,53.1,53.1,93.2,74.3,47.2,62.5,60.2,31.9,7.1
2013,8,수,1,종각,하선,18.9,28.3,64.9,87.3,48.4,42.5,42.5,49.6,55.5,56.6,64.9,74.3,77.9,102.7,63.7,44.8,51.9,59.0,40.1,3.5
2013,8,수,1,종로3가,상선,10.3,17.6,32.1,58.9,51.7,43.4,48.6,50.7,52.7,52.7,56.9,55.8,55.8,99.3,80.6,50.7,65.1,63.1,35.2,8.3
2013,8,수,1,종로3가,하선,18.6,27.9,65.1,96.2,52.7,42.4,39.3,45.5,48.6,49.6,54.8,63.1,66.2,81.7,49.6,32.1,34.1,36.2,24.8,3.1
2013,8,수,1,종로5가,상선,10.4,16.6,27.0,46.8,43.7,38.5,44.7,46.8,49.9,51.0,55.1,55.1,59.3,100.9,85.3,54.1,66.6,67.6,36.4,8.3
2013,8,수,1,종로5가,하선,22.9,32.2,77.0,114.4,59.3,49.9,45.8,52.0,54.1,56.2,61.4,68.6,69.7,84.2,45.8,32.2,33.3,35.4,25.0,2.1
2013,8,수,1,청량리,상선,9.2,11.2,14.3,24.5,24.5,25.5,27.5,29.6,25.5,31.6,36.7,41.8,61.2,77.5,72.4,46.9,55.1,55.1,37.8,9.2
2013,8,수,1,청량리,하선,30.6,34.7,91.8,109.2,57.1,48.0,40.8,40.8,40.8,37.8,39.8,41.8,52.0,45.9,28.6,19.4,21.4,21.4,15.3,0.0
2013,8,월,1,동대문,상선,10.4,15.1,22.6,40.5,35.8,33.9,38.6,41.5,44.3,46.2,49.0,50.9,55.6,89.5,76.3,48.1,58.4,60.3,32.0,6.6
2013,8,월,1,동대문,하선,20.7,29.2,77.3,111.2,57.5,47.1,40.5,49.0,48.1,48.1,52.8,57.5,58.4,65.0,35.8,24.5,27.3,28.3,18.8,0.9
2013,8,월,1,동묘앞,상선,7.7,11.6,17.0,30.2,25.5,28.6,29.4,31.7,33.3,35.6,37.9,39.5,43.3,68.1,59.6,37.1,40.2,50.3,26.3,5.4
2013,8,월,1,동묘앞,하선,15.5,23.2,59.6,91.3,44.1,38.7,34.0,39.5,35.6,37.1,41.0,44.9,46.4,49.5,28.6,17.8,20.9,18.6,14.7,0.0
2013,8,월,1,서울역,상선,10.4,20.8,44.7,74.8,56.1,36.4,43.6,39.5,41.6,35.3,34.3,35.3,34.3,56.1,43.6,26.0,30.1,27.0,15.6,4.2
2013,8,월,1,서울역,하선,10.4,16.6,31.2,38.4,22.9,23.9,23.9,30.1,34.3,34.3,42.6,48.8,54.0,85.2,53.0,37.4,41.6,47.8,30.1,5.2
2013,8,월,1,시청,상선,10.5,21.1,42.1,69.5,57.9,41.1,49.5,45.3,47.4,43.2,42.1,45.3,43.2,75.9,61.1,35.8,42.1,39.0,22.1,7.4
2013,8,월,1,시청,하선,13.7,19.0,36.9,48.5,28.4,27.4,28.4,34.8,39.0,41.1,48.5,56.9,59.0,86.4,54.8,39.0,45.3,49.5,30.6,2.1
2013,8,월,1,신설동,상선,10.5,13.6,18.8,32.4,37.6,39.7,40.8,42.9,40.8,45.0,49.1,51.2,69.0,92.0,82.6,53.3,64.8,73.2,33.5,12.5
2013,8,월,1,신설동,하선,30.3,39.7,82.6,114.0,58.5,50.2,43.9,47.0,47.0,48.1,52.3,55.4,64.8,61.7,35.5,23.0,25.1,25.1,18.8,0.0
2013,8,월,1,제기동,상선,10.1,13.1,17.1,29.2,30.2,31.2,33.2,34.2,32.2,37.3,42.3,46.3,64.5,86.6,79.6,50.4,60.4,68.5,31.2,11.1
2013,8,월,1,제기동,하선,29.2,37.3,80.6,113.8,58.4,46.3,39.3,44.3,44.3,44.3,47.3,50.4,57.4,49.4,30.2,20.1,22.2,21.2,18.1,0.0
2013,8,월,1,종각,상선,11.2,19.0,32.4,55.8,51.3,39.0,49.1,46.9,50.2,46.9,49.1,50.2,50.2,88.1,70.3,44.6,59.1,56.9,30.1,6.7
2013,8,월,1,종각,하선,17.8,26.8,61.4,82.6,45.7,40.2,40.2,46.9,52.4,53.5,61.4,70.3,73.6,97.1,60.2,42.4,49.1,55.8,37.9,3.3
2013,8,월,1,종로3가,상선,9.8,16.7,30.5,56.1,49.2,41.4,46.3,48.2,50.2,50.2,54.2,53.2,53.2,94.5,76.8,48.2,62.0,60.1,33.5,7.9
2013,8,월,1,종로3가,하선,17.7,26.6,62.0,91.6,50.2,40.4,37.4,43.3,46.3,47.3,52.2,60.1,63.0,77.8,47.3,30.5,32.5,34.5,23.6,3.0
2013,8,월,1,종로5가,상선,10.0,16.0,26.1,45.1,42.1,37.1,43.1,45.1,48.1,49.1,53.1,53.1,57.1,97.2,82.2,52.1,64.1,65.1,35.1,8.0
2013,8,월,1,종로5가,하선,22.0,31.1,74.1,110.2,57.1,48.1,44.1,50.1,52.1,54.1,59.1,66.1,67.1,81.2,44.1,31.1,32.1,34.1,24.0,2.0
2013,8,월,1,청량리,상선,9.0,11.0,14.0,24.0,24.0,25.0,27.0,29.0,25.0,31.0,36.0,41.0,60.1,76.1,71.1,46.1,54.1,54.1,37.0,9.0
2013,8,월,1,청량리,하선,30.0,34.0,90.1,107.1,56.1,47.1,40.0,40.0,40.0,37.0,39.0,41.0,51.1,45.1,28.0,19.0,21.0,21.0,15.0,0.0
2013,8,일,1,동대문,상선,5.7,11.5,12.3,18.8,25.4,25.4,30.3,33.5,37.6,36.0,40.9,45.0,41.7,36.8,31.1,31.1,33.5,33.5,18.0,9.8
2013,8,일,1,동대문,하선,12.3,13.9,12.3,23.7,31.1,33.5,34.4,45.0,49.9,53.2,49.1,57.3,49.1,37.6,26.2,18.8,18.8,16.4,7.4,0.0
2013,8,일,1,동묘앞,상선,6.7,15.6,16.7,25.6,32.2,33.3,36.7,40.0,44.5,44.5,51.1,57.8,54.5,47.8,38.9,38.9,41.1,41.1,22.2,10.0
2013,8,일,1,동묘앞,하선,15.6,17.8,16.7,30.0,44.5,43.3,47.8,56.7,65.6,68.9,62.2,72.2,64.5,47.8,33.3,23.3,24.5,18.9,8.9,0.0
2013,8,일,1,서울역,상선,4.0,8.6,8.6,16.6,19.3,21.9,27.2,27.2,31.2,27.9,28.6,29.2,23.3,19.3,16.6,14.0,15.3,14.0,8.0,2.7
2013,8,일,1,서울역,하선,6.0,6.6,5.3,8.6,14.0,14.6,15.9,19.9,23.3,25.9,27.9,35.2,31.2,28.6,24.6,18.6,19.3,16.6,10.0,2.0
2013,8,일,1,시청,상선,2.7,6.7,6.2,11.1,14.2,15.6,19.6,19.1,22.7,20.4,21.3,21.8,19.1,16.0,12.4,12.0,12.9,11.6,6.7,4.9
2013,8,일,1,시청,하선,5.8,5.3,4.4,6.7,10.7,11.1,12.0,15.1,17.8,20.9,21.3,27.6,25.3,20.0,18.7,13.8,14.2,10.7,6.7,1.3
2013,8,일,1,신설동,상선,3.3,7.8,7.8,12.2,17.7,16.6,19.4,18.8,21.0,20.5,24.4,31.6,28.2,23.8,19.4,18.3,21.6,23.8,13.3,15.0
2013,8,일,1,신설동,하선,13.3,9.4,8.9,14.4,19.9,22.2,24.4,27.1,31.0,32.1,28.2,32.7,29.4,22.2,16.6,11.1,11.6,8.3,4.4,0.0
2013,8,일,1,제기동,상선,3.6,7.2,7.8,13.1,17.9,16.1,17.9,17.3,19.1,19.1,23.9,32.2,29.2,25.0,20.3,19.7,22.7,24.5,13.7,14.9
2013,8,일,1,제기동,하선,14.3,10.1,9.5,15.5,21.5,25.0,24.5,28.6,32.8,33.4,29.2,34.0,30.4,22.7,16.1,11.9,12.5,8.9,4.8,0.0
2013,8,일,1,종각,상선,3.1,6.1,6.1,10.5,12.7,14.0,17.5,17.9,20.5,18.8,21.0,21.9,19.7,17.5,14.4,15.3,15.7,14.9,8.3,3.5
2013,8,일,1,종각,하선,7.9,6.1,5.2,8.7,13.1,14.9,15.7,19.2,22.3,25.8,25.3,31.9,28.8,21.9,20.1,14.4,15.3,11.4,7.4,1.7
2013,8,일,1,종로3가,상선,3.7,9.2,9.8,15.9,18.9,20.8,25.7,28.1,31.8,29.3,32.4,34.8,31.8,28.1,23.8,24.5,24.5,23.8,12.8,4.9
2013,8,일,1,종로3가,하선,9.8,9.2,7.9,13.4,20.2,22.0,23.8,28.7,33.0,36.7,34.8,42.8,37.9,28.7,22.0,15.3,15.3,12.2,8.6,2.4
2013,8,일,1,종로5가,상선,2.9,6.8,7.3,11.6,14.6,16.0,19.4,20.9,23.3,22.8,24.7,27.6,24.7,22.3,19.4,18.9,20.4,19.9,10.7,3.9
2013,8,일,1,종로5가,하선,7.3,7.8,7.3,14.1,18.4,19.9,21.3,24.7,29.6,31.5,29.6,34.9,30.6,23.3,16.5,12.1,11.6,9.7,5.8,0.0
2013,8,일,1,청량리,상선,3.9,5.9,7.8,11.8,17.6,14.4,17.0,15.0,16.3,16.3,22.2,29.4,30.0,25.5,19.6,19.6,22.2,24.8,13.7,13.7
2013,8,일,1,청량리,하선,15.0,11.1,9.8,18.3,24.8,24.2,28.1,30.7,34.6,33.3,28.7,31.3,29.4,23.5,17.0,13.1,12.4,9.8,5.2,0.0
2013,8,토,1,동대문,상선,10.2,19.5,21.3,29.7,35.2,30.6,40.8,47.3,50.1,51.0,56.5,63.0,62.1,52.8,41.7,38.9,45.4,49.1,29.7,18.5
2013,8,토,1,동대문,하선,26.9,27.8,26.0,50.1,53.8,53.8,51.9,72.3,72.3,68.6,59.3,69.5,63.0,51.0,31.5,23.2,26.0,24.1,13.0,0.0
2013,8,토,1,동묘앞,상선,11.7,24.6,25.8,35.2,41.0,38.7,48.1,56.3,59.8,59.8,65.7,75.1,72.7,63.3,49.3,45.7,52.8,57.5,35.2,18.8
2013,8,토,1,동묘앞,하선,29.3,34.0,31.7,62.2,71.5,64.5,66.8,83.3,85.6,80.9,70.4,82.1,76.2,58.6,34.0,25.8,29.3,25.8,12.9,0.0
2013,8,토,1,서울역,상선,8.5,17.8,18.7,33.1,34.8,34.0,41.6,42.5,46.7,39.9,41.6,46.7,39.9,34.8,24.6,19.5,22.1,21.2,12.7,5.1
2013,8,토,1,서울역,하선,11.9,12.7,12.7,18.7,22.9,25.5,28.0,37.4,41.6,43.3,40.8,50.1,45.9,41.6,33.1,25.5,30.6,29.7,19.5,4.2
2013,8,토,1,시청,상선,7.1,16.4,17.1,27.8,31.4,29.3,37.8,37.8,42.8,37.8,40.0,43.5,40.0,35.7,26.4,22.1,24.3,23.5,15.0,13.6
2013,8,토,1,시청,하선,15.0,14.3,12.8,19.3,23.5,24.3,25.7,35.0,37.8,41.4,38.5,47.1,44.9,36.4,32.1,24.3,29.3,25.7,17.8,4.3
2013,8,토,1,신설동,상선,6.9,15.2,14.5,20.6,28.2,25.9,32.8,34.3,37.4,36.6,40.4,51.8,48.8,41.2,31.3,29.0,35.8,43.5,26.7,37.4
2013,8,토,1,신설동,하선,32.0,23.6,23.6,38.9,42.7,41.2,45.0,51.1,52.6,49.6,42.7,49.6,46.5,35.8,21.3,16.0,17.5,14.5,9.1,0.0
2013,8,토,1,제기동,상선,8.3,16.6,16.6,23.1,31.4,27.7,35.1,36.1,40.7,39.8,45.3,59.2,57.3,49.0,37.9,34.2,42.5,51.8,30.5,41.6
2013,8,토,1,제기동,하선,37.9,28.7,28.7,47.1,50.8,51.8,49.9,60.1,61.0,57.3,49.9,57.3,52.7,38.8,23.1,18.5,20.3,16.6,10.2,0.0
2013,8,토,1,종각,상선,6.8,14.3,15.0,25.3,27.3,26.0,32.8,34.8,38.3,35.5,38.3,41.0,37.6,34.8,27.3,25.3,29.4,30.7,19.8,8.2
2013,8,토,1,종각,하선,19.8,16.4,15.0,23.9,28.7,30.7,32.8,43.7,47.1,49.2,44.4,53.3,51.9,40.3,32.8,24.6,30.1,27.3,21.2,4.1
2013,8,토,1,종로3가,상선,9.8,22.6,24.5,39.3,41.2,39.3,52.0,56.9,61.8,57.9,61.8,68.7,65.7,56.9,45.1,42.2,47.1,50.0,31.4,12.8
2013,8,토,1,종로3가,하선,28.5,25.5,22.6,37.3,46.1,48.1,50.0,66.7,71.6,72.6,63.8,76.5,73.6,58.9,40.2,28.5,31.4,28.5,21.6,5.9
2013,8,토,1,종로5가,상선,8.1,18.9,20.7,31.5,35.1,31.5,41.5,47.8,50.5,50.5,55.0,64.0,59.5,53.2,42.4,38.7,44.2,48.7,28.8,11.7
2013,8,토,1,종로5가,하선,26.1,26.1,24.3,45.1,49.6,50.5,52.3,65.8,72.1,69.4,61.3,73.0,67.6,54.1,34.2,26.1,27.0,24.3,16.2,0.0
2013,8,토,1,청량리,상선,8.4,11.2,13.1,18.7,27.2,21.6,29.1,28.1,32.8,30.9,38.4,49.7,52.5,45.9,32.8,31.9,37.5,46.9,29.1,32.8
2013,8,토,1,청량리,하선,37.5,28.1,29.1,52.5,52.5,45.9,52.5,59.1,58.1,52.5,46.9,47.8,46.9,36.6,21.6,18.7,19.7,16.9,10.3,0.0
2013,8,화,1,동대문,상선,10.6,15.4,23.0,41.3,36.5,34.5,39.3,42.2,45.1,47.0,49.9,51.8,56.6,91.1,77.7,48.9,59.5,61.4,32.6,6.7
2013,8,화,1,동대문,하선,21.1,29.7,78.7,113.2,58.5,48.0,41.3,49.9,48.9,48.9,53.7,58.5,59.5,66.2,36.5,24.9,27.8,28.8,19.2,1.0
2013,8,화,1,동묘앞,상선,8.2,12.3,18.1,32.1,27.1,30.4,31.2,33.7,35.3,37.8,40.3,41.9,46.0,72.3,63.3,39.5,42.7,53.4,27.9,5.8
2013,8,화,1,동묘앞,하선,16.4,24.7,63.3,97.0,46.9,41.1,36.2,41.9,37.8,39.5,43.6,47.7,49.3,52.6,30.4,18.9,22.2,19.7,15.6,0.0
2013,8,화,1,서울역,상선,10.4,20.9,44.8,75.1,56.3,36.5,43.8,39.6,41.7,35.4,34.4,35.4,34.4,56.3,43.8,26.1,30.2,27.1,15.6,4.2
2013,8,화,1,서울역,하선,10.4,16.7,31.3,38.6,22.9,24.0,24.0,30.2,34.4,34.4,42.7,49.0,54.2,85.5,53.2,37.5,41.7,48.0,30.2,5.2
2013,8,화,1,시청,상선,11.4,22.7,45.5,75.1,62.5,44.3,53.4,48.9,51.2,46.6,45.5,48.9,46.6,81.9,66.0,38.7,45.5,42.1,23.9,8.0
2013,8,화,1,시청,하선,14.8,20.5,39.8,52.3,30.7,29.6,30.7,37.5,42.1,44.3,52.3,61.4,63.7,93.2,59.1,42.1,48.9,53.4,33.0,2.3
2013,8,화,1,신설동,상선,10.5,13.6,18.9,32.5,37.8,39.9,40.9,43.0,40.9,45.1,49.3,51.4,69.3,92.4,82.9,53.5,65.1,73.5,33.6,12.6
2013,8,화,1,신설동,하선,30.4,39.9,82.9,114.4,58.8,50.4,44.1,47.2,47.2,48.3,52.5,55.6,65.1,61.9,35.7,23.1,25.2,25.2,18.9,0.0
2013,8,화,1,제기동,상선,10.3,13.5,17.6,30.0,31.0,32.1,34.1,35.2,33.1,38.3,43.5,47.6,66.2,89.0,81.7,51.7,62.1,70.4,32.1,11.4
2013,8,화,1,제기동,하선,30.0,38.3,82.8,116.9,60.0,47.6,40.4,45.5,45.5,45.5,48.6,51.7,59.0,50.7,31.0,20.7,22.8,21.7,18.6,0.0
2013,8,화,1,종각,상선,11.5,19.6,33.4,57.7,53.1,40.4,50.8,48.4,51.9,48.4,50.8,51.9,51.9,91.1,72.7,46.1,61.1,58.8,31.1,6.9
